,battery_power,blue,clock_speed,resolution,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,price_range
1693,0.0695,0,0.05,1.4500100959516813e-11,0,0.18,1,0.12,0.6,0.196,0.2,0.19,0.2855,0.07,1,1,1,2
1694,0.1441,0,0.06,6.730999997569361e-12,1,0.0,1,0.53,0.5,0.106,0.1,0.12,0.1393,0.04,1,1,1,1
1695,0.147,0,0.22000000000000003,4.942388887378714e-11,1,0.04,1,0.33,0.4,0.138,0.7,0.1,0.1633,0.04,1,0,0,2
1696,0.189,0,0.11000000000000001,6.586039997694886e-11,0,0.04,1,0.48,0.5,0.127,0.4,0.05,0.2392,0.15,1,0,1,3
1697,0.1152,1,0.21000000000000002,7.271973329212548e-11,1,0.0,1,0.26,0.3,0.082,0.2,0.0,0.3284,0.08,1,0,1,3
1698,0.1619,1,0.09,2.740971427631667e-11,0,0.03,0,0.2,0.9,0.117,0.6,0.09,0.0464,0.16,1,0,1,0
1699,0.1002,1,0.18,3.864923076422358e-12,0,0.01,0,0.45,0.7,0.18,0.7,0.07,0.1234,0.18,1,1,0,0
1700,0.0742,1,0.05,0.18692099997663483,0,0.0,1,0.36,0.7,0.139,0.3,0.01,0.0292,0.06,1,1,1,0
1701,0.1306,1,0.21000000000000002,3.6356199986669385e-11,1,0.02,1,0.33,0.4,0.174,0.3,0.09,0.2521,0.16,1,0,0,2
1702,0.1424,1,0.29,0.014467933332368805,1,0.0,0,0.2,0.6,0.18,0.5,0.0,0.2658,0.19,1,0,0,2
1703,0.0942,0,0.13999999999999999,6.417377774569087e-11,1,0.08,0,0.27,0.5,0.091,0.4,0.09,0.0587,0.13,0,1,1,0
1704,0.1934,1,0.27,1.5151888872895226e-11,0,0.08,1,0.02,0.1,0.118,0.4,0.16,0.219,0.09,1,0,1,2
1705,0.129,1,0.13999999999999999,9.390937494717596e-12,1,0.19,1,0.35,0.3,0.11,0.4,0.2,0.0879,0.08,1,0,0,0
1706,0.093,0,0.21000000000000002,3.9516385669124125e-10,1,0.0,0,0.54,0.9,0.08,0.1,0.13,0.1743,0.09,0,1,0,2
1707,0.1699,1,0.05,0.007212187499549237,0,0.16,0,0.21,0.1,0.156,0.4,0.2,0.1181,0.18,1,1,0,1
1708,0.1849,1,0.05,3.468407141742298e-11,0,0.01,0,0.29,0.5,0.181,0.7,0.12,0.333,0.15,1,0,1,3
1709,0.1922,0,0.05,1.1370416654348714e-10,0,0.15,1,0.42,0.6,0.153,0.8,0.16,0.3564,0.17,1,0,0,3
1710,0.0548,0,0.1,4.574155461589081e-12,1,0.0,1,0.56,0.4,0.146,0.4,0.14,0.0562,0.08,1,1,1,0
1711,0.0916,1,0.05,1.4525190906317917e-11,0,0.0,1,0.47,0.2,0.082,0.4,0.01,0.1659,0.11,1,1,0,1
1712,0.1783,1,0.05,1.6964999996162677e-11,0,0.08,0,0.14,0.6,0.183,0.8,0.11,0.1816,0.07,0,0,1,2
1713,0.1083,1,0.13999999999999999,1.1592578122826391e-12,1,0.02,1,0.49,0.8,0.156,0.5,0.09,0.1338,0.05,1,1,1,0
1714,0.1698,0,0.27999999999999997,2.9351111099370664e-13,0,0.1,1,0.07,0.8,0.131,0.8,0.12,0.2992,0.17,1,1,0,2
1715,0.1969,0,0.08,2.26471428524921e-12,1,0.05,1,0.07,0.2,0.085,0.8,0.2,0.0315,0.07,1,1,0,0
1716,0.0869,0,0.19,0.014559315788707403,0,0.0,0,0.02,0.6,0.197,0.7,0.03,0.3249,0.12,0,0,1,2
1717,0.1337,1,0.27,1.6566899981776408e-11,1,0.0,0,0.05,0.7,0.2,0.4,0.01,0.3242,0.2,0,1,0,2
1718,0.0637,1,0.08,9.2807999984532e-12,1,0.02,0,0.28,0.6,0.194,0.4,0.06,0.2725,0.07,0,0,0,2
1719,0.0833,1,0.06,5.507960525337402e-12,1,0.0,1,0.27,0.3,0.145,0.4,0.02,0.0586,0.19,1,0,1,0
1720,0.1248,0,0.24,1.662583332940779e-12,0,0.06,1,0.09,0.4,0.089,0.3,0.08,0.2454,0.13,1,1,0,2
1721,0.1174,1,0.09,3.88880672218255e-12,0,0.07,0,0.3,1.0,0.147,0.4,0.2,0.0804,0.16,0,1,1,0
1722,0.1831,1,0.22999999999999998,9.727619997081714e-12,0,0.03,1,0.44,0.2,0.148,0.7,0.14,0.246,0.18,1,0,0,2
1723,0.1002,0,0.26,4.732037036458678e-13,1,0.07,0,0.27,0.1,0.146,0.1,0.1,0.1295,0.17,1,0,1,0
1724,0.101,1,0.2,3.1725999995000748e-12,1,0.02,1,0.08,0.9,0.139,0.5,0.03,0.2625,0.12,1,1,0,2
1725,0.1117,1,0.05,3.794999999325334e-12,1,0.02,0,0.21,0.1,0.177,0.2,0.19,0.1999,0.02,1,0,1,1
1726,0.099,1,0.27,2.86036590847333e-11,1,0.03,0,0.15,0.9,0.153,0.2,0.07,0.2698,0.06,1,0,0,2
1727,0.1564,0,0.13999999999999999,3.344999998627692e-12,0,0.05,1,0.26,0.1,0.129,0.6,0.16,0.3742,0.13,1,1,0,3
1728,0.1065,0,0.27999999999999997,6.291923076045838e-12,1,0.0,1,0.21,0.1,0.158,0.5,0.03,0.1193,0.2,1,0,1,1
1729,0.1982,0,0.11000000000000001,6.388267856287286e-12,0,0.12,0,0.24,0.1,0.129,0.7,0.16,0.3511,0.15,1,1,1,3
1730,0.1607,0,0.11000000000000001,7.089818174083834e-11,1,0.06,1,0.2,1.0,0.192,0.2,0.08,0.0885,0.14,1,1,0,0
1731,0.1066,0,0.3,1.423428571047296e-12,1,0.06,1,0.05,0.5,0.167,0.5,0.07,0.1044,0.11,1,0,0,0
1732,0.0681,0,0.05,1.0524033321055294e-10,1,0.12,1,0.17,0.9,0.194,0.5,0.19,0.2548,0.05,1,0,1,2
1733,0.1163,1,0.21000000000000002,0.045807999996476306,1,0.0,1,0.19,0.9,0.132,0.2,0.01,0.294,0.15,1,0,1,2
1734,0.1285,0,0.08,1.3316611763034778e-11,1,0.04,1,0.11,0.8,0.199,0.5,0.07,0.3966,0.02,1,1,1,3
1735,0.0753,1,0.05,7.249963634979553e-12,0,0.11,1,0.48,0.1,0.121,0.8,0.2,0.3484,0.16,1,0,0,3
1736,0.1779,1,0.26,8.763854161554418e-11,1,0.02,0,0.05,0.8,0.09,0.1,0.03,0.1246,0.2,0,1,0,1
1737,0.0987,1,0.19,1.5116862742949074e-12,0,0.04,1,0.52,0.5,0.083,0.3,0.08,0.2757,0.15,1,1,0,2
1738,0.0511,0,0.09,8.590518515177761e-12,1,0.15,1,0.24,0.6,0.136,0.3,0.18,0.2378,0.04,1,0,0,1
1739,0.1044,0,0.18,1.2329285711839427e-11,0,0.04,1,0.12,0.7,0.104,0.6,0.05,0.1794,0.19,1,1,1,1
1740,0.1855,0,0.05,0.04428385713653087,0,0.05,0,0.32,0.6,0.187,0.8,0.18,0.3933,0.07,1,0,1,3
1741,0.0946,1,0.13999999999999999,1.1582999994484284e-11,0,0.09,0,0.26,0.1,0.186,0.6,0.1,0.1637,0.06,1,0,1,0
1742,0.0657,1,0.19,2.2383749973885622e-10,1,0.02,0,0.21,0.1,0.11,0.8,0.08,0.0783,0.11,1,1,0,0
1743,0.1673,1,0.16,3.0272083323242637e-12,0,0.02,0,0.42,0.5,0.182,0.5,0.06,0.3094,0.2,0,0,0,2
1744,0.0731,1,0.05,4.557999999050417e-12,1,0.0,1,0.28,0.5,0.13,0.8,0.0,0.1774,0.1,1,0,0,1
1745,0.0926,1,0.08,5.286666665617726e-13,0,0.06,1,0.59,0.8,0.161,0.7,0.14,0.0256,0.02,1,0,1,0
1746,0.1261,0,0.05,3.202018517095399e-11,0,0.03,1,0.52,0.3,0.086,0.2,0.09,0.1365,0.16,1,0,1,1
1747,0.0618,0,0.11000000000000001,4.9040789446582724e-11,0,0.11,1,0.45,0.2,0.188,0.3,0.2,0.2339,0.1,1,1,0,2
1748,0.0936,1,0.22999999999999998,6.4194374986626175e-12,0,0.05,1,0.57,0.2,0.129,0.2,0.06,0.2049,0.05,1,1,0,1
1749,0.1485,1,0.09,2.4644999995999187e-12,1,0.0,1,0.28,0.8,0.158,0.5,0.01,0.3241,0.11,1,1,0,3
1750,0.1339,1,0.05,5.001470831040993e-11,1,0.1,1,0.21,0.5,0.08,0.4,0.11,0.0867,0.03,1,1,0,0
1751,0.0508,1,0.13,2.1766071421575187e-12,0,0.01,0,0.5,0.7,0.082,0.5,0.09,0.2175,0.14,0,0,1,1
1752,0.1938,1,0.05,1.3964249997827782e-11,1,0.05,0,0.44,0.5,0.121,0.2,0.09,0.3497,0.18,0,1,0,3
1753,0.0995,0,0.13,1.4768545448280014e-11,1,0.01,0,0.1,0.1,0.104,0.4,0.03,0.0609,0.05,1,0,1,0
1754,0.1086,1,0.16999999999999998,1.1709090905684626e-12,1,0.0,1,0.43,0.2,0.111,0.6,0.01,0.3285,0.17,1,1,0,2
1755,0.1322,0,0.22999999999999998,2.6136999994990412e-12,1,0.01,1,0.35,0.1,0.157,0.1,0.03,0.3684,0.06,1,0,0,3
1756,0.1864,0,0.19,1.341080116739472e-11,1,0.02,0,0.57,0.1,0.181,0.6,0.06,0.3586,0.08,0,0,1,3
1757,0.1944,1,0.05,1.4661578944764062e-12,0,0.01,1,0.26,0.5,0.092,0.4,0.09,0.2322,0.07,1,0,1,2
1758,0.0581,0,0.06,7.387374997414419e-12,0,0.05,1,0.56,0.2,0.18,0.2,0.1,0.0354,0.13,1,1,1,0
1759,0.102,1,0.06999999999999999,7.566433325346542e-11,1,0.03,1,0.27,0.7,0.128,0.4,0.04,0.3204,0.09,1,0,1,3
1760,0.1936,0,0.13,4.8905042006943525e-12,0,0.02,0,0.44,0.1,0.139,0.3,0.03,0.14,0.03,0,0,1,1
1761,0.1329,1,0.16999999999999998,2.355999999550218e-12,0,0.05,1,0.23,0.6,0.198,0.8,0.06,0.2308,0.09,1,1,0,1
1762,0.0808,1,0.05,8.393466664428408e-13,1,0.03,0,0.46,0.5,0.105,0.8,0.15,0.1082,0.1,1,0,1,0
1763,0.0994,0,0.12,2.086924369327007e-12,1,0.04,0,0.4,0.9,0.164,0.2,0.17,0.3104,0.11,0,0,0,2
1764,0.1811,1,0.2,1.2211777770315024e-11,0,0.03,1,0.22,0.2,0.082,0.2,0.08,0.2847,0.04,1,0,1,2
1765,0.0765,1,0.25,4.207939995090736e-10,0,0.03,0,0.44,0.3,0.088,0.8,0.11,0.2256,0.19,0,1,1,2
1766,0.0993,1,0.22999999999999998,4.963828566110183e-11,1,0.0,0,0.16,0.4,0.106,0.7,0.13,0.1113,0.06,0,0,1,0
1767,0.1136,1,0.16,3.299433331903579e-11,0,0.15,0,0.32,0.5,0.15,0.6,0.19,0.321,0.08,1,1,1,3
1768,0.0719,1,0.05,5.907436506858166e-12,1,0.0,1,0.23,0.4,0.113,0.6,0.09,0.399,0.12,1,1,1,3
1769,0.0733,1,0.06,2.4294852933673648e-11,1,0.0,0,0.63,0.3,0.105,0.7,0.1,0.0984,0.09,1,0,1,0
1770,0.1946,0,0.27,0.19938383330010273,1,0.08,0,0.08,0.3,0.123,0.8,0.19,0.3117,0.02,1,0,0,3
1771,0.123,1,0.16,1.257346405084944e-11,0,0.0,1,0.48,0.7,0.111,0.7,0.02,0.1622,0.16,1,1,1,2
1772,0.1577,0,0.1,7.910095234328527e-12,1,0.0,1,0.64,0.1,0.105,0.3,0.07,0.2967,0.07,1,1,1,3
1773,0.1514,1,0.13999999999999999,3.65839999853664e-12,0,0.03,1,0.12,0.6,0.138,0.3,0.04,0.1037,0.15,1,0,1,0
1774,0.0579,1,0.25,2.553616665815461e-11,0,0.03,0,0.07,1.0,0.089,0.8,0.1,0.2908,0.11,0,0,1,2
1775,0.0574,1,0.3,8.359733328874809e-12,0,0.01,1,0.3,0.9,0.126,0.2,0.03,0.1167,0.19,1,0,0,0
1776,0.1072,1,0.22000000000000003,2.4685925921537314e-12,1,0.06,0,0.19,0.4,0.114,0.8,0.16,0.2715,0.16,0,1,0,2
1777,0.0843,0,0.13,3.1917352935309306e-12,1,0.01,0,0.16,0.9,0.119,0.7,0.04,0.1734,0.14,0,0,1,1
1778,0.1492,1,0.15,1.750157142586285e-11,0,0.05,0,0.11,0.9,0.085,0.3,0.07,0.2259,0.19,0,1,1,3
1779,0.1807,1,0.29,4.319287498596231e-11,0,0.0,0,0.16,0.2,0.125,0.3,0.0,0.2921,0.17,0,1,0,3
1780,0.0909,1,0.06999999999999999,4.811642856318005e-12,1,0.07,0,0.47,0.1,0.146,0.3,0.09,0.1244,0.16,0,1,0,0
1781,0.1876,0,0.13,0.042741176468074044,1,0.09,1,0.64,1.0,0.098,0.3,0.19,0.3132,0.02,1,1,1,3
1782,0.1436,1,0.24,8.333718746874855e-12,1,0.03,1,0.23,0.3,0.106,0.5,0.04,0.2488,0.08,1,0,0,2
1783,0.1251,0,0.05,1.8386666662952185e-12,1,0.1,1,0.29,0.7,0.133,0.6,0.16,0.1052,0.11,1,0,0,0
1784,0.0636,0,0.05,1.2201777774930697e-12,0,0.08,1,0.28,0.9,0.152,0.2,0.15,0.2927,0.03,1,0,0,2
1785,0.1354,1,0.06999999999999999,5.452919993456496e-11,1,0.03,1,0.26,0.5,0.136,0.4,0.06,0.209,0.13,1,1,0,1
1786,0.093,1,0.05,1.2944999991678214e-10,1,0.03,1,0.34,0.5,0.19,0.4,0.16,0.2131,0.06,1,0,1,2
1787,0.183,1,0.1,1.7242015381564875e-11,0,0.07,1,0.47,0.3,0.117,0.1,0.11,0.3362,0.11,1,0,0,3
1788,0.1424,0,0.05,1.510738311443062e-11,1,0.16,1,0.23,0.6,0.08,0.4,0.18,0.1053,0.16,1,1,1,1
1789,0.0583,1,0.09,2.0655916663080572e-11,1,0.01,0,0.51,0.9,0.088,0.8,0.02,0.1799,0.07,0,1,0,1
1790,0.0648,1,0.05,0.4190001999161999,1,0.09,1,0.54,0.4,0.109,0.5,0.2,0.3124,0.13,1,0,0,3
1791,0.1203,1,0.05,8.076923075826661e-14,1,0.0,1,0.11,0.9,0.109,0.2,0.12,0.1672,0.19,1,1,0,0
1792,0.1777,0,0.22000000000000003,6.041524998640657e-12,1,0.0,0,0.15,0.2,0.1,0.4,0.07,0.1552,0.1,1,1,0,1
1793,0.1299,1,0.27999999999999997,2.747894736353992e-13,1,0.0,0,0.64,0.5,0.083,0.6,0.06,0.1938,0.05,1,0,1,1
1794,0.1494,0,0.19,1.8741461518278425e-11,0,0.02,1,0.47,0.4,0.129,0.2,0.09,0.3202,0.14,1,0,0,3
1795,0.0527,0,0.06999999999999999,1.4165714282600944e-12,1,0.04,0,0.53,0.9,0.128,0.1,0.11,0.1302,0.13,0,0,0,0
1796,0.0793,1,0.27999999999999997,0.06857566666095201,1,0.01,1,0.64,0.4,0.179,0.4,0.02,0.2296,0.05,1,1,0,1
1797,0.0873,1,0.05,1.478022499716712e-11,1,0.06,0,0.08,0.6,0.152,0.7,0.09,0.0575,0.07,1,0,1,0
1798,0.0722,0,0.11000000000000001,2.4256153840245297e-12,0,0.12,0,0.12,1.0,0.093,0.6,0.2,0.2359,0.03,0,0,0,1
1799,0.125,1,0.15,3.7399999986286666e-13,0,0.14,1,0.2,0.4,0.167,0.5,0.18,0.3314,0.06,1,1,1,2
1800,0.1358,0,0.16999999999999998,1.0382249998220184e-11,0,0.0,0,0.6,0.6,0.147,0.3,0.01,0.044,0.13,1,0,0,0
1801,0.1035,1,0.19,1.0442492645139247e-11,1,0.08,0,0.11,1.0,0.173,0.6,0.1,0.2002,0.05,1,1,0,1
1802,0.1289,0,0.08,1.1802696426253042e-11,1,0.03,1,0.16,0.9,0.161,0.6,0.17,0.3167,0.2,1,1,0,3
1803,0.1445,0,0.22000000000000003,2.6989374996725556e-12,1,0.02,0,0.37,0.4,0.082,0.2,0.06,0.348,0.17,1,1,1,3
1804,0.1702,1,0.22999999999999998,0.21096119997890384,1,0.12,1,0.47,0.6,0.107,0.2,0.19,0.0595,0.19,1,0,1,1
1805,0.0534,0,0.05,7.40946666271495e-11,1,0.04,0,0.02,0.2,0.085,0.5,0.16,0.2466,0.18,0,1,1,2
1806,0.0628,1,0.18,1.9120214281389475e-11,0,0.05,0,0.6,0.2,0.087,0.6,0.06,0.1337,0.14,0,1,0,1
1807,0.0713,0,0.13999999999999999,5.312017543284957e-13,1,0.04,0,0.53,0.8,0.098,0.1,0.17,0.1462,0.13,1,0,1,0
1808,0.1207,0,0.05,1.3165999993730476e-11,0,0.0,0,0.58,0.3,0.112,0.8,0.0,0.0503,0.05,1,1,0,0
1809,0.0683,1,0.21000000000000002,0.11690499998701057,0,0.07,0,0.3,0.1,0.197,0.7,0.08,0.2066,0.15,0,0,0,1
1810,0.0594,1,0.26,2.5281882346397627e-12,0,0.01,0,0.27,0.1,0.196,0.5,0.02,0.0708,0.17,0,1,1,0
1811,0.0537,1,0.2,2.977259999106822e-11,0,0.01,1,0.55,0.3,0.103,0.7,0.02,0.2029,0.12,1,1,1,1
1812,0.1565,1,0.05,3.2980928788893768e-12,0,0.0,0,0.38,0.1,0.121,0.5,0.01,0.0308,0.07,1,1,1,0
1813,0.1052,0,0.09,3.6504149957411823e-10,0,0.01,0,0.06,0.8,0.195,0.4,0.16,0.0552,0.11,0,0,1,0
1814,0.0713,0,0.16,1.2085333331319108e-12,0,0.04,1,0.63,0.7,0.089,0.2,0.08,0.2082,0.12,1,0,0,1
1815,0.1766,1,0.05,2.434523808905518e-12,1,0.01,0,0.16,0.6,0.141,0.5,0.07,0.3314,0.17,0,0,1,3
1816,0.0584,1,0.16999999999999998,1.1427935182963088e-11,1,0.01,1,0.19,0.4,0.199,0.4,0.04,0.3996,0.17,1,1,1,3
1817,0.1541,1,0.15,4.226742855130122e-11,1,0.06,1,0.05,0.5,0.109,0.4,0.1,0.1795,0.04,1,1,1,1
1818,0.0837,0,0.24,1.2168520830544714e-11,1,0.01,0,0.51,0.2,0.104,0.5,0.15,0.0594,0.2,1,0,1,0
1819,0.0935,1,0.05,1.7364824993922312e-11,1,0.03,1,0.58,0.1,0.155,0.5,0.12,0.2473,0.09,1,0,1,2
1820,0.0665,1,0.06999999999999999,8.947839993736511e-11,0,0.0,1,0.31,0.1,0.185,0.5,0.02,0.069,0.15,1,0,0,0
1821,0.068,1,0.24,6.484986659749348e-11,0,0.13,1,0.34,0.4,0.157,0.2,0.17,0.3845,0.04,1,1,1,3
1822,0.0877,0,0.15,2.4000454540272628e-11,1,0.0,1,0.17,0.1,0.195,0.7,0.0,0.2004,0.09,1,1,1,1
1823,0.1493,0,0.15,1.1907368419632105e-12,1,0.13,0,0.53,0.5,0.102,0.5,0.16,0.2083,0.2,0,1,1,2
1824,0.1762,0,0.06,5.8666666651767195e-12,0,0.03,1,0.26,0.1,0.083,0.6,0.14,0.2661,0.04,1,1,0,2
1825,0.0842,1,0.18,7.93874999702297e-12,1,0.04,0,0.57,1.0,0.124,0.3,0.1,0.1903,0.14,0,1,0,1
1826,0.0925,1,0.21000000000000002,0.2397799999700275,0,0.09,0,0.56,0.2,0.196,0.1,0.14,0.2466,0.05,1,0,0,2
1827,0.1692,0,0.21000000000000002,1.3391466660714904e-10,0,0.04,1,0.02,0.9,0.106,0.1,0.17,0.3779,0.07,1,1,1,3
1828,0.1576,1,0.22000000000000003,4.071239995114512e-11,0,0.08,0,0.05,0.7,0.139,0.3,0.17,0.3904,0.07,1,1,1,3
1829,0.1065,0,0.16999999999999998,0.28927799996384024,1,0.04,1,0.48,0.3,0.162,0.6,0.08,0.0265,0.12,1,0,0,0
1830,0.0958,1,0.16,1.3705749995202987e-11,0,0.09,1,0.6,0.4,0.2,0.1,0.12,0.1417,0.19,1,0,1,0
1831,0.0623,1,0.08,5.991919993408888e-11,0,0.06,1,0.26,0.3,0.197,0.7,0.12,0.1769,0.16,1,0,0,1
1832,0.0897,0,0.13999999999999999,2.8140111099386063e-11,1,0.01,0,0.17,0.4,0.171,0.1,0.02,0.2948,0.05,0,0,1,2
1833,0.111,0,0.15,1.4549999996180624e-11,0,0.04,1,0.41,0.1,0.152,0.3,0.16,0.2572,0.16,1,0,1,2
1834,0.0616,1,0.22000000000000003,1.1634705880375802e-12,0,0.03,1,0.21,0.8,0.15,0.7,0.04,0.3267,0.19,1,0,0,2
1835,0.168,1,0.12,1.8574422214792452e-11,1,0.06,1,0.37,0.7,0.168,0.4,0.07,0.1459,0.02,1,1,0,1
1836,0.1715,0,0.13,1.3676159997720639e-11,0,0.0,1,0.12,0.3,0.094,0.8,0.06,0.1633,0.05,1,1,1,2
1837,0.0983,0,0.06,7.615599995938347e-11,1,0.0,1,0.45,0.1,0.13,0.4,0.11,0.2052,0.06,1,0,1,1
1838,0.072,1,0.09,4.608612243910399e-12,1,0.12,1,0.14,0.8,0.165,0.4,0.14,0.1086,0.03,1,1,0,0
1839,0.166,0,0.06,3.3022583327279195e-12,0,0.02,1,0.24,0.8,0.169,0.2,0.03,0.2402,0.14,1,1,1,2
1840,0.1564,0,0.15,0.45378257136374534,1,0.01,0,0.42,0.7,0.108,0.2,0.02,0.3376,0.07,0,1,0,3
1841,0.0592,0,0.08,0.06440799998711841,1,0.01,0,0.52,0.9,0.103,0.7,0.1,0.1507,0.04,0,0,1,0
1842,0.0969,0,0.18,1.686699998125889e-11,1,0.02,1,0.44,0.6,0.158,0.3,0.07,0.0641,0.08,1,0,1,0
1843,0.1356,1,0.05,7.436819994794225e-11,1,0.0,0,0.35,0.8,0.131,0.1,0.19,0.3451,0.17,1,1,1,3
1844,0.0504,1,0.1,0.06630993332891266,0,0.08,0,0.14,0.5,0.189,0.7,0.09,0.1607,0.1,1,1,1,0
1845,0.1546,1,0.05,7.26345454431e-13,1,0.03,1,0.06,0.2,0.101,0.1,0.04,0.3521,0.09,1,0,0,3
1846,0.0689,0,0.29,0.0390682222178813,1,0.03,1,0.07,0.8,0.147,0.2,0.06,0.1241,0.16,1,0,0,0
1847,0.1685,0,0.06,9.526666661903332e-12,0,0.14,0,0.16,0.6,0.137,0.7,0.15,0.0881,0.17,0,1,1,0
1848,0.1792,1,0.1,1.2343404760337344e-11,0,0.03,1,0.62,0.3,0.17,0.7,0.08,0.2563,0.15,1,0,1,3
1849,0.1786,0,0.12,4.15649350581875e-13,0,0.11,0,0.61,0.1,0.123,0.3,0.14,0.3033,0.17,0,1,0,3
1850,0.1944,0,0.06,2.76957894700961e-12,1,0.09,1,0.59,0.2,0.132,0.7,0.1,0.0769,0.03,1,0,1,0
1851,0.1077,1,0.25,1.9271978606740025e-12,0,0.13,1,0.49,0.6,0.131,0.4,0.14,0.3454,0.02,1,0,1,3
1852,0.0648,1,0.18,5.6201366642312735e-11,0,0.01,1,0.6,0.1,0.195,0.4,0.04,0.0819,0.04,1,0,0,0
1853,0.1702,1,0.05,1.1521027775537577e-11,1,0.08,0,0.02,0.6,0.185,0.6,0.19,0.0435,0.03,0,1,1,0
1854,0.1571,0,0.29,8.550888887083702e-12,0,0.01,0,0.3,0.9,0.15,0.7,0.03,0.0586,0.04,0,1,1,0
1855,0.0856,1,0.11000000000000001,0.12006276469881984,1,0.14,1,0.19,0.7,0.125,0.6,0.19,0.065,0.1,1,0,1,0
1856,0.1786,0,0.26,0.03121066666493274,0,0.06,0,0.14,1.0,0.115,0.4,0.15,0.3038,0.14,1,0,0,3
1857,0.0914,1,0.06999999999999999,5.5499999989098216e-12,0,0.01,1,0.6,0.9,0.198,0.5,0.04,0.3736,0.05,1,0,0,3
1858,0.1615,1,0.27999999999999997,1.531149999298223e-11,0,0.03,0,0.09,0.9,0.117,0.1,0.13,0.2948,0.03,1,1,0,2
1859,0.0649,1,0.13999999999999999,2.9641333302045254e-11,0,0.04,1,0.19,0.8,0.19,0.7,0.12,0.0739,0.02,1,1,0,0
1860,0.1646,0,0.25,7.0684999979383545e-12,0,0.03,1,0.25,0.6,0.2,0.2,0.05,0.0686,0.11,1,1,0,0
1861,0.1189,1,0.19,3.737307691646476e-13,0,0.05,0,0.07,0.5,0.164,0.2,0.2,0.0841,0.11,0,1,0,0
1862,0.1043,0,0.27,5.280606663850343e-11,0,0.03,0,0.29,0.2,0.083,0.8,0.17,0.1183,0.08,1,0,0,0
1863,0.192,0,0.06,0.059372307687740586,1,0.03,1,0.19,0.5,0.131,0.3,0.08,0.3943,0.04,1,1,0,3
1864,0.122,1,0.27999999999999997,1.993195832502835e-11,0,0.01,0,0.54,0.7,0.109,0.7,0.2,0.1037,0.15,1,0,0,0
1865,0.1748,1,0.05,0.0497663749968896,1,0.11,1,0.53,0.5,0.114,0.4,0.2,0.2633,0.09,1,0,0,2
1866,0.0907,1,0.26,1.6541538457509113e-12,1,0.07,0,0.44,0.2,0.16,0.3,0.12,0.3911,0.08,0,0,0,3
1867,0.1193,1,0.22999999999999998,7.844479997310464e-11,0,0.07,0,0.2,1.0,0.158,0.7,0.13,0.1958,0.02,1,0,0,2
1868,0.1766,1,0.05,1.0958228567671464e-11,1,0.01,1,0.22,0.8,0.122,0.8,0.04,0.3297,0.16,1,0,0,3
1869,0.1278,1,0.1,1.9998333320001108e-10,0,0.07,1,0.24,0.8,0.17,0.3,0.16,0.3141,0.11,1,1,1,3
1870,0.1234,0,0.16999999999999998,1.4030092589864519e-12,1,0.08,0,0.17,0.9,0.174,0.6,0.15,0.3351,0.19,0,0,1,2
1871,0.1961,1,0.15,1.658742856787412e-11,0,0.1,0,0.55,0.5,0.1,0.7,0.2,0.2355,0.06,1,1,1,3
1872,0.1745,0,0.29,0.13879079997224184,0,0.0,1,0.03,0.9,0.105,0.3,0.0,0.1308,0.02,1,1,0,1
1873,0.1442,0,0.06,1.5247499997004951e-12,1,0.01,0,0.27,0.4,0.127,0.5,0.08,0.0991,0.07,1,0,0,0
1874,0.1083,1,0.29,5.905541664944217e-12,1,0.01,1,0.39,1.0,0.173,0.8,0.02,0.3248,0.06,1,0,1,2
1875,0.0868,1,0.09,0.004033846153535858,0,0.05,0,0.05,0.4,0.137,0.4,0.07,0.1519,0.02,0,0,1,0
1876,0.0864,0,0.16,2.32241975269935e-12,1,0.0,1,0.53,0.3,0.088,0.6,0.01,0.0493,0.1,1,1,0,0
1877,0.1142,1,0.12,0.06844099999022273,0,0.0,0,0.02,0.6,0.114,0.6,0.0,0.1747,0.14,0,1,0,1
1878,0.0608,1,0.05,4.221874999208398e-14,1,0.0,0,0.64,0.9,0.094,0.4,0.0,0.2517,0.07,1,1,1,1
1879,0.0983,0,0.18,8.655705880761818e-12,0,0.0,1,0.53,0.9,0.187,0.1,0.04,0.1389,0.08,1,1,1,1
1880,0.172,0,0.16,5.9852799982044156e-12,0,0.18,1,0.02,0.8,0.188,0.5,0.2,0.2522,0.02,1,0,1,2
1881,0.1802,1,0.12,4.847099998976724e-12,1,0.08,0,0.27,0.5,0.116,0.5,0.16,0.1885,0.07,1,1,0,2
1882,0.0591,0,0.21000000000000002,2.3473599993628594e-11,1,0.18,1,0.16,0.5,0.196,0.7,0.2,0.0704,0.04,1,1,1,0
1883,0.1205,1,0.27,3.031666666222635e-12,0,0.05,0,0.1,0.1,0.163,0.6,0.1,0.0953,0.2,0,1,1,0
1884,0.1369,1,0.16999999999999998,8.881329165519496e-12,1,0.03,0,0.28,0.6,0.108,0.1,0.18,0.3206,0.04,0,0,0,3
1885,0.0713,0,0.09,9.807533331535286e-12,1,0.0,0,0.42,0.1,0.094,0.1,0.14,0.0928,0.09,0,0,1,0
1886,0.1082,0,0.22999999999999998,1.200633332632964e-11,1,0.11,0,0.02,1.0,0.101,0.4,0.2,0.2177,0.17,0,1,0,1
