,battery_power,blue,clock_speed,screen_size,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,talk_time,three_g,touch_screen,wifi,price_range
1693,0.0695,0,0.05,0.208,0,0.18,1,0.12,0.6,0.196,0.2,0.19,0.1649,0.1829,0.2855,0.07,1,1,1,2
1694,0.1441,0,0.06,0.036,1,0.0,1,0.53,0.5,0.106,0.1,0.12,0.0254,0.0954,0.1393,0.04,1,1,1,1
1695,0.147,0,0.22000000000000003,0.072,1,0.04,1,0.33,0.4,0.138,0.7,0.1,0.179,0.1988,0.1633,0.04,1,0,0,2
1696,0.189,0,0.11000000000000001,0.04,0,0.04,1,0.48,0.5,0.127,0.4,0.05,0.1438,0.1832,0.2392,0.15,1,0,1,3
1697,0.1152,1,0.21000000000000002,0.03,1,0.0,1,0.26,0.3,0.082,0.2,0.0,0.1304,0.1673,0.3284,0.08,1,0,1,3
1698,0.1619,1,0.09,0.035,0,0.03,0,0.2,0.9,0.117,0.6,0.09,0.0813,0.118,0.0464,0.16,1,0,1,0
1699,0.1002,1,0.18,0.247,0,0.01,0,0.45,0.7,0.18,0.7,0.07,0.0948,0.1007,0.1234,0.18,1,1,0,0
1700,0.0742,1,0.05,0.0,0,0.0,1,0.36,0.7,0.139,0.3,0.01,0.1161,0.1288,0.0292,0.06,1,1,1,0
1701,0.1306,1,0.21000000000000002,0.03,1,0.02,1,0.33,0.4,0.174,0.3,0.09,0.0867,0.1258,0.2521,0.16,1,0,0,2
1702,0.1424,1,0.29,0.0,1,0.0,0,0.2,0.6,0.18,0.5,0.0,0.0181,0.1199,0.2658,0.19,1,0,0,2
1703,0.0942,0,0.13999999999999999,0.018,1,0.08,0,0.27,0.5,0.091,0.4,0.09,0.0754,0.1532,0.0587,0.13,0,1,1,0
1704,0.1934,1,0.27,0.018,0,0.08,1,0.02,0.1,0.118,0.4,0.16,0.0242,0.1127,0.219,0.09,1,0,1,2
1705,0.129,1,0.13999999999999999,0.032,1,0.19,1,0.35,0.3,0.11,0.4,0.2,0.0405,0.0742,0.0879,0.08,1,0,0,0
1706,0.093,0,0.21000000000000002,0.007,1,0.0,0,0.54,0.9,0.08,0.1,0.13,0.1569,0.1763,0.1743,0.09,0,1,0,2
1707,0.1699,1,0.05,0.0,0,0.16,0,0.21,0.1,0.156,0.4,0.2,0.0105,0.1099,0.1181,0.18,1,1,0,1
1708,0.1849,1,0.05,0.056,0,0.01,0,0.29,0.5,0.181,0.7,0.12,0.0978,0.1986,0.333,0.15,1,0,1,3
1709,0.1922,0,0.05,0.012,0,0.15,1,0.42,0.6,0.153,0.8,0.16,0.0725,0.1882,0.3564,0.17,1,0,0,3
1710,0.0548,0,0.1,0.238,1,0.0,1,0.56,0.4,0.146,0.4,0.14,0.0657,0.1657,0.0562,0.08,1,1,1,0
1711,0.0916,1,0.05,0.11,0,0.0,1,0.47,0.2,0.082,0.4,0.01,0.1147,0.1393,0.1659,0.11,1,1,0,1
1712,0.1783,1,0.05,0.084,0,0.08,0,0.14,0.6,0.183,0.8,0.11,0.091,0.1566,0.1816,0.07,0,0,1,2
1713,0.1083,1,0.13999999999999999,0.128,1,0.02,1,0.49,0.8,0.156,0.5,0.09,0.0295,0.0503,0.1338,0.05,1,1,1,0
1714,0.1698,0,0.27999999999999997,0.045,0,0.1,1,0.07,0.8,0.131,0.8,0.12,0.0026,0.0508,0.2992,0.17,1,1,0,2
1715,0.1969,0,0.08,0.112,1,0.05,1,0.07,0.2,0.085,0.8,0.2,0.0332,0.0764,0.0315,0.07,1,1,0,0
1716,0.0869,0,0.19,0.0,0,0.0,0,0.02,0.6,0.197,0.7,0.03,0.0519,0.0533,0.3249,0.12,0,0,1,2
1717,0.1337,1,0.27,0.01,1,0.0,0,0.05,0.7,0.2,0.4,0.01,0.0161,0.1029,0.3242,0.2,0,1,0,2
1718,0.0637,1,0.08,0.15,1,0.02,0,0.28,0.6,0.194,0.4,0.06,0.108,0.1289,0.2725,0.07,0,0,0,2
1719,0.0833,1,0.06,0.152,1,0.0,1,0.27,0.3,0.145,0.4,0.02,0.0649,0.129,0.0586,0.19,1,0,1,0
1720,0.1248,0,0.24,0.072,0,0.06,1,0.09,0.4,0.089,0.3,0.08,0.0071,0.1686,0.2454,0.13,1,1,0,2
1721,0.1174,1,0.09,0.238,0,0.07,0,0.3,1.0,0.147,0.4,0.2,0.0744,0.1244,0.0804,0.16,0,1,1,0
1722,0.1831,1,0.22999999999999998,0.05,0,0.03,1,0.44,0.2,0.148,0.7,0.14,0.0437,0.1113,0.246,0.18,1,0,0,2
1723,0.1002,0,0.26,0.27,1,0.07,0,0.27,0.1,0.146,0.1,0.1,0.0115,0.1111,0.1295,0.17,1,0,1,0
1724,0.101,1,0.2,0.165,1,0.02,1,0.08,0.9,0.139,0.5,0.03,0.0547,0.0957,0.2625,0.12,1,1,0,2
1725,0.1117,1,0.05,0.135,1,0.02,0,0.21,0.1,0.177,0.2,0.19,0.0495,0.1035,0.1999,0.02,1,0,1,1
1726,0.099,1,0.27,0.088,1,0.03,0,0.15,0.9,0.153,0.2,0.07,0.1466,0.1717,0.2698,0.06,1,0,0,2
1727,0.1564,0,0.13999999999999999,0.039,0,0.05,1,0.26,0.1,0.129,0.6,0.16,0.0117,0.1115,0.3742,0.13,1,1,0,3
1728,0.1065,0,0.27999999999999997,0.208,1,0.0,1,0.21,0.1,0.158,0.5,0.03,0.076,0.1722,0.1193,0.2,1,0,1,1
1729,0.1982,0,0.11000000000000001,0.224,0,0.12,0,0.24,0.1,0.129,0.7,0.16,0.0764,0.1873,0.3511,0.15,1,1,1,3
1730,0.1607,0,0.11000000000000001,0.011,1,0.06,1,0.2,1.0,0.192,0.2,0.08,0.0776,0.1005,0.0885,0.14,1,1,0,0
1731,0.1066,0,0.3,0.056,1,0.06,1,0.05,0.5,0.167,0.5,0.07,0.0053,0.1504,0.1044,0.11,1,0,0,0
1732,0.0681,0,0.05,0.006,1,0.12,1,0.17,0.9,0.194,0.5,0.19,0.0371,0.1702,0.2548,0.05,1,0,1,2
1733,0.1163,1,0.21000000000000002,0.0,1,0.0,1,0.19,0.9,0.132,0.2,0.01,0.0728,0.0818,0.294,0.15,1,0,1,2
1734,0.1285,0,0.08,0.255,1,0.04,1,0.11,0.8,0.199,0.5,0.07,0.1791,0.1896,0.3966,0.02,1,1,1,3
1735,0.0753,1,0.05,0.11,0,0.11,1,0.48,0.1,0.121,0.8,0.2,0.0606,0.1316,0.3484,0.16,1,0,0,3
1736,0.1779,1,0.26,0.024,1,0.02,0,0.05,0.8,0.09,0.1,0.03,0.1225,0.1717,0.1246,0.2,0,1,0,1
1737,0.0987,1,0.19,0.204,0,0.04,1,0.52,0.5,0.083,0.3,0.08,0.0419,0.0736,0.2757,0.15,1,1,0,2
1738,0.0511,0,0.09,0.054,1,0.15,1,0.24,0.6,0.136,0.3,0.18,0.0367,0.1264,0.2378,0.04,1,0,0,1
1739,0.1044,0,0.18,0.126,0,0.04,1,0.12,0.7,0.104,0.6,0.05,0.123,0.1263,0.1794,0.19,1,1,1,1
1740,0.1855,0,0.05,0.0,0,0.05,0,0.32,0.6,0.187,0.8,0.18,0.0267,0.1161,0.3933,0.07,1,0,1,3
1741,0.0946,1,0.13999999999999999,0.021,0,0.09,0,0.26,0.1,0.186,0.6,0.1,0.0273,0.0891,0.1637,0.06,1,0,1,0
1742,0.0657,1,0.19,0.006,1,0.02,0,0.21,0.1,0.11,0.8,0.08,0.0705,0.1905,0.0783,0.11,1,1,0,0
1743,0.1673,1,0.16,0.048,0,0.02,0,0.42,0.5,0.182,0.5,0.06,0.0214,0.0679,0.3094,0.2,0,0,0,2
1744,0.0731,1,0.05,0.096,1,0.0,1,0.28,0.5,0.13,0.8,0.0,0.0424,0.1032,0.1774,0.1,1,0,0,1
1745,0.0926,1,0.08,0.126,0,0.06,1,0.59,0.8,0.161,0.7,0.14,0.0084,0.0793,0.0256,0.02,1,0,1,0
1746,0.1261,0,0.05,0.027,0,0.03,1,0.52,0.3,0.086,0.2,0.09,0.0605,0.1429,0.1365,0.16,1,0,1,1
1747,0.0618,0,0.11000000000000001,0.038,0,0.11,1,0.45,0.2,0.188,0.3,0.2,0.1175,0.1586,0.2339,0.1,1,1,0,2
1748,0.0936,1,0.22999999999999998,0.096,0,0.05,1,0.57,0.2,0.129,0.2,0.06,0.0657,0.0938,0.2049,0.05,1,1,0,1
1749,0.1485,1,0.09,0.154,1,0.0,1,0.28,0.8,0.158,0.5,0.01,0.0371,0.1023,0.3241,0.11,1,1,0,3
1750,0.1339,1,0.05,0.024,1,0.1,1,0.21,0.5,0.08,0.4,0.11,0.0833,0.1441,0.0867,0.03,1,1,0,0
1751,0.0508,1,0.13,0.056,0,0.01,0,0.5,0.7,0.082,0.5,0.09,0.0102,0.1195,0.2175,0.14,0,0,1,1
1752,0.1938,1,0.05,0.18,1,0.05,0,0.44,0.5,0.121,0.2,0.09,0.1299,0.1935,0.3497,0.18,0,1,0,3
1753,0.0995,0,0.13,0.033,1,0.01,0,0.1,0.1,0.104,0.4,0.03,0.0258,0.1889,0.0609,0.05,1,0,1,0
1754,0.1086,1,0.16999999999999998,0.055,1,0.0,1,0.43,0.2,0.111,0.6,0.01,0.0056,0.115,0.3285,0.17,1,1,0,2
1755,0.1322,0,0.22999999999999998,0.12,1,0.01,1,0.35,0.1,0.157,0.1,0.03,0.0443,0.0708,0.3684,0.06,1,0,0,3
1756,0.1864,0,0.19,0.171,1,0.02,0,0.57,0.1,0.181,0.6,0.06,0.1279,0.1793,0.3586,0.08,0,0,1,3
1757,0.1944,1,0.05,0.152,0,0.01,1,0.26,0.5,0.092,0.4,0.09,0.0313,0.0712,0.2322,0.07,1,0,1,2
1758,0.0581,0,0.06,0.04,0,0.05,1,0.56,0.2,0.18,0.2,0.1,0.0523,0.0565,0.0354,0.13,1,1,1,0
1759,0.102,1,0.06999999999999999,0.018,1,0.03,1,0.27,0.7,0.128,0.4,0.04,0.0919,0.1482,0.3204,0.09,1,0,1,3
1760,0.1936,0,0.13,0.119,0,0.02,0,0.44,0.1,0.139,0.3,0.03,0.057,0.1021,0.14,0.03,0,0,1,1
1761,0.1329,1,0.16999999999999998,0.11,0,0.05,1,0.23,0.6,0.198,0.8,0.06,0.038,0.0682,0.2308,0.09,1,1,0,1
1762,0.0808,1,0.05,0.075,1,0.03,0,0.46,0.5,0.105,0.8,0.15,0.0119,0.0529,0.1082,0.1,1,0,1,0
1763,0.0994,0,0.12,0.119,1,0.04,0,0.4,0.9,0.164,0.2,0.17,0.0296,0.0839,0.3104,0.11,0,0,0,2
1764,0.1811,1,0.2,0.018,0,0.03,1,0.22,0.2,0.082,0.2,0.08,0.0358,0.0614,0.2847,0.04,1,0,1,2
1765,0.0765,1,0.25,0.006,0,0.03,0,0.44,0.3,0.088,0.8,0.11,0.1364,0.1851,0.2256,0.19,0,1,1,2
1766,0.0993,1,0.22999999999999998,0.014,1,0.0,0,0.16,0.4,0.106,0.7,0.13,0.0424,0.1639,0.1113,0.06,0,0,1,0
1767,0.1136,1,0.16,0.03,0,0.15,0,0.32,0.5,0.15,0.6,0.19,0.0961,0.103,0.321,0.08,1,1,1,3
1768,0.0719,1,0.05,0.126,1,0.0,1,0.23,0.4,0.113,0.6,0.09,0.0431,0.1727,0.399,0.12,1,1,1,3
1769,0.0733,1,0.06,0.068,1,0.0,0,0.63,0.3,0.105,0.7,0.1,0.095,0.1739,0.0984,0.09,1,0,1,0
1770,0.1946,0,0.27,0.0,1,0.08,0,0.08,0.3,0.123,0.8,0.19,0.0647,0.1849,0.3117,0.02,1,0,0,3
1771,0.123,1,0.16,0.306,0,0.0,1,0.48,0.7,0.111,0.7,0.02,0.196,0.1963,0.1622,0.16,1,1,1,2
1772,0.1577,0,0.1,0.021,1,0.0,1,0.64,0.1,0.105,0.3,0.07,0.0116,0.1432,0.2967,0.07,1,1,1,3
1773,0.1514,1,0.13999999999999999,0.045,0,0.03,1,0.12,0.6,0.138,0.3,0.04,0.0306,0.0538,0.1037,0.15,1,0,1,0
1774,0.0579,1,0.25,0.048,0,0.03,0,0.07,1.0,0.089,0.8,0.1,0.0808,0.1517,0.2908,0.11,0,0,1,2
1775,0.0574,1,0.3,0.015,0,0.01,1,0.3,0.9,0.126,0.2,0.03,0.0094,0.1334,0.1167,0.19,1,0,0,0
1776,0.1072,1,0.22000000000000003,0.135,1,0.06,0,0.19,0.4,0.114,0.8,0.16,0.038,0.0877,0.2715,0.16,0,1,0,2
1777,0.0843,0,0.13,0.136,1,0.01,0,0.16,0.9,0.119,0.7,0.04,0.0593,0.0732,0.1734,0.14,0,0,1,1
1778,0.1492,1,0.15,0.168,0,0.05,0,0.11,0.9,0.085,0.3,0.07,0.1684,0.1746,0.2259,0.19,0,1,1,3
1779,0.1807,1,0.29,0.04,0,0.0,0,0.16,0.2,0.125,0.3,0.0,0.1221,0.1415,0.2921,0.17,0,1,0,3
1780,0.0909,1,0.06999999999999999,0.14,1,0.07,0,0.47,0.1,0.146,0.3,0.09,0.041,0.1643,0.1244,0.16,0,1,0,0
1781,0.1876,0,0.13,0.0,1,0.09,1,0.64,1.0,0.098,0.3,0.19,0.06,0.1211,0.3132,0.02,1,1,1,3
1782,0.1436,1,0.24,0.032,1,0.03,1,0.23,0.3,0.106,0.5,0.04,0.0189,0.1411,0.2488,0.08,1,0,0,2
1783,0.1251,0,0.05,0.099,1,0.1,1,0.29,0.7,0.133,0.6,0.16,0.0308,0.0591,0.1052,0.11,1,0,0,0
1784,0.0636,0,0.05,0.09,0,0.08,1,0.28,0.9,0.152,0.2,0.15,0.0148,0.0742,0.2927,0.03,1,0,0,2
1785,0.1354,1,0.06999999999999999,0.005,1,0.03,1,0.26,0.5,0.136,0.4,0.06,0.0297,0.0918,0.209,0.13,1,1,0,1
1786,0.093,1,0.05,0.014,1,0.03,1,0.34,0.5,0.19,0.4,0.16,0.105,0.1726,0.2131,0.06,1,0,1,2
1787,0.183,1,0.1,0.13,0,0.07,1,0.47,0.3,0.117,0.1,0.11,0.1191,0.1882,0.3362,0.11,1,0,0,3
1788,0.1424,0,0.05,0.154,1,0.16,1,0.23,0.6,0.08,0.4,0.18,0.1399,0.1663,0.1053,0.16,1,1,1,1
1789,0.0583,1,0.09,0.144,1,0.01,0,0.51,0.9,0.088,0.8,0.02,0.1658,0.1794,0.1799,0.07,0,1,0,1
1790,0.0648,1,0.05,0.0,1,0.09,1,0.54,0.4,0.109,0.5,0.2,0.1153,0.1817,0.3124,0.13,1,0,0,3
1791,0.1203,1,0.05,0.221,1,0.0,1,0.11,0.9,0.109,0.2,0.12,0.0035,0.051,0.1672,0.19,1,1,0,0
1792,0.1777,0,0.22000000000000003,0.08,1,0.0,0,0.15,0.2,0.1,0.4,0.07,0.0553,0.0874,0.1552,0.1,1,1,0,1
1793,0.1299,1,0.27999999999999997,0.152,1,0.0,0,0.64,0.5,0.083,0.6,0.06,0.0046,0.0908,0.1938,0.05,1,0,1,1
1794,0.1494,0,0.19,0.013,0,0.02,1,0.47,0.4,0.129,0.2,0.09,0.0207,0.1177,0.3202,0.14,1,0,0,3
1795,0.0527,0,0.06999999999999999,0.091,1,0.04,0,0.53,0.9,0.128,0.1,0.11,0.0067,0.1924,0.1302,0.13,0,0,0,0
1796,0.0793,1,0.27999999999999997,0.0,1,0.01,1,0.64,0.4,0.179,0.4,0.02,0.0818,0.1006,0.2296,0.05,1,1,0,1
1797,0.0873,1,0.05,0.12,1,0.06,0,0.08,0.6,0.152,0.7,0.09,0.1257,0.1411,0.0575,0.07,1,0,1,0
1798,0.0722,0,0.11000000000000001,0.078,0,0.12,0,0.12,1.0,0.093,0.6,0.2,0.0138,0.1371,0.2359,0.03,0,0,0,1
1799,0.125,1,0.15,0.03,0,0.14,1,0.2,0.4,0.167,0.5,0.18,0.0011,0.102,0.3314,0.06,1,1,1,2
1800,0.1358,0,0.16999999999999998,0.14,0,0.0,0,0.6,0.6,0.147,0.3,0.01,0.0889,0.1635,0.044,0.13,1,0,0,0
1801,0.1035,1,0.19,0.136,1,0.08,0,0.11,1.0,0.173,0.6,0.1,0.0831,0.1709,0.2002,0.05,1,1,0,1
1802,0.1289,0,0.08,0.112,1,0.03,1,0.16,0.9,0.161,0.6,0.17,0.0713,0.1854,0.3167,0.2,1,1,0,3
1803,0.1445,0,0.22000000000000003,0.272,1,0.02,0,0.37,0.4,0.082,0.2,0.06,0.0527,0.1393,0.348,0.17,1,1,1,3
1804,0.1702,1,0.22999999999999998,0.0,1,0.12,1,0.47,0.6,0.107,0.2,0.19,0.1284,0.1643,0.0595,0.19,1,0,1,1
1805,0.0534,0,0.05,0.015,1,0.04,0,0.02,0.2,0.085,0.5,0.16,0.0911,0.122,0.2466,0.18,0,1,1,2
1806,0.0628,1,0.18,0.084,0,0.05,0,0.6,0.2,0.087,0.6,0.06,0.1047,0.1534,0.1337,0.14,0,1,0,1
1807,0.0713,0,0.13999999999999999,0.342,1,0.04,0,0.53,0.8,0.098,0.1,0.17,0.0123,0.1477,0.1462,0.13,1,0,1,0
1808,0.1207,0,0.05,0.021,0,0.0,0,0.58,0.3,0.112,0.8,0.0,0.0406,0.0681,0.0503,0.05,1,1,0,0
1809,0.0683,1,0.21000000000000002,0.0,0,0.07,0,0.3,0.1,0.197,0.7,0.08,0.0927,0.1135,0.2066,0.15,0,0,0,1
1810,0.0594,1,0.26,0.085,0,0.01,0,0.27,0.1,0.196,0.5,0.02,0.0407,0.0528,0.0708,0.17,0,1,1,0
1811,0.0537,1,0.2,0.05,0,0.01,1,0.55,0.3,0.103,0.7,0.02,0.1041,0.143,0.2029,0.12,1,1,1,1
1812,0.1565,1,0.05,0.323,0,0.0,0,0.38,0.1,0.121,0.5,0.01,0.0781,0.1364,0.0308,0.07,1,1,1,0
1813,0.1052,0,0.09,0.006,0,0.01,0,0.06,0.8,0.195,0.4,0.16,0.1191,0.1839,0.0552,0.11,0,0,1,0
1814,0.0713,0,0.16,0.15,0,0.04,1,0.63,0.7,0.089,0.2,0.08,0.0103,0.176,0.2082,0.12,1,0,0,1
1815,0.1766,1,0.05,0.063,1,0.01,0,0.16,0.6,0.141,0.5,0.07,0.0125,0.1227,0.3314,0.17,0,0,1,3
1816,0.0584,1,0.16999999999999998,0.108,1,0.01,1,0.19,0.4,0.199,0.4,0.04,0.0919,0.1343,0.3996,0.17,1,1,1,3
1817,0.1541,1,0.15,0.021,1,0.06,1,0.05,0.5,0.109,0.4,0.1,0.0536,0.1656,0.1795,0.04,1,1,1,1
1818,0.0837,0,0.24,0.096,1,0.01,0,0.51,0.2,0.104,0.5,0.15,0.0638,0.1831,0.0594,0.2,1,0,1,0
1819,0.0935,1,0.05,0.04,1,0.03,1,0.58,0.1,0.155,0.5,0.12,0.0639,0.1087,0.2473,0.09,1,0,1,2
1820,0.0665,1,0.06999999999999999,0.01,0,0.0,1,0.31,0.1,0.185,0.5,0.02,0.0496,0.1804,0.069,0.15,1,0,0,0
1821,0.068,1,0.24,0.015,0,0.13,1,0.34,0.4,0.157,0.2,0.17,0.0686,0.1418,0.3845,0.04,1,1,1,3
1822,0.0877,0,0.15,0.088,1,0.0,1,0.17,0.1,0.195,0.7,0.0,0.1064,0.1985,0.2004,0.09,1,1,1,1
1823,0.1493,0,0.15,0.285,1,0.13,0,0.53,0.5,0.102,0.5,0.16,0.024,0.1414,0.2083,0.2,0,1,1,2
1824,0.1762,0,0.06,0.063,0,0.03,1,0.26,0.1,0.083,0.6,0.14,0.0525,0.0704,0.2661,0.04,1,1,0,2
1825,0.0842,1,0.18,0.032,1,0.04,0,0.57,1.0,0.124,0.3,0.1,0.0348,0.073,0.1903,0.14,0,1,0,1
1826,0.0925,1,0.21000000000000002,0.0,0,0.09,0,0.56,0.2,0.196,0.1,0.14,0.1262,0.152,0.2466,0.05,1,0,0,2
1827,0.1692,0,0.21000000000000002,0.027,0,0.04,1,0.02,0.9,0.106,0.1,0.17,0.1899,0.1904,0.3779,0.07,1,1,1,3
1828,0.1576,1,0.22000000000000003,0.005,0,0.08,0,0.05,0.7,0.139,0.3,0.17,0.0258,0.0789,0.3904,0.07,1,1,1,3
1829,0.1065,0,0.16999999999999998,0.0,1,0.04,1,0.48,0.3,0.162,0.6,0.08,0.1188,0.1948,0.0265,0.12,1,0,0,0
1830,0.0958,1,0.16,0.04,0,0.09,1,0.6,0.4,0.2,0.1,0.12,0.073,0.0751,0.1417,0.19,1,0,1,0
1831,0.0623,1,0.08,0.01,0,0.06,1,0.26,0.3,0.197,0.7,0.12,0.0484,0.1238,0.1769,0.16,1,0,0,1
1832,0.0897,0,0.13999999999999999,0.036,1,0.01,0,0.17,0.4,0.171,0.1,0.02,0.0547,0.1852,0.2948,0.05,0,0,1,2
1833,0.111,0,0.15,0.08,0,0.04,1,0.41,0.1,0.152,0.3,0.16,0.08,0.1455,0.2572,0.16,1,0,1,2
1834,0.0616,1,0.22000000000000003,0.153,0,0.03,1,0.21,0.8,0.15,0.7,0.04,0.0347,0.0513,0.3267,0.19,1,0,0,2
1835,0.168,1,0.12,0.045,1,0.06,1,0.37,0.7,0.168,0.4,0.07,0.0679,0.1231,0.1459,0.02,1,1,0,1
1836,0.1715,0,0.13,0.15,0,0.0,1,0.12,0.3,0.094,0.8,0.06,0.1224,0.1676,0.1633,0.05,1,1,1,2
1837,0.0983,0,0.06,0.015,1,0.0,1,0.45,0.1,0.13,0.4,0.11,0.0948,0.1205,0.2052,0.06,1,0,1,1
1838,0.072,1,0.09,0.098,1,0.12,1,0.14,0.8,0.165,0.4,0.14,0.0366,0.1234,0.1086,0.03,1,1,0,0
1839,0.166,0,0.06,0.12,0,0.02,1,0.24,0.8,0.169,0.2,0.03,0.0223,0.1777,0.2402,0.14,1,1,1,2
1840,0.1564,0,0.15,0.0,1,0.01,0,0.42,0.7,0.108,0.2,0.02,0.1619,0.1962,0.3376,0.07,0,1,0,3
1841,0.0592,0,0.08,0.0,1,0.01,0,0.52,0.9,0.103,0.7,0.1,0.0332,0.097,0.1507,0.04,0,0,1,0
1842,0.0969,0,0.18,0.009,1,0.02,1,0.44,0.6,0.158,0.3,0.07,0.0167,0.0909,0.0641,0.08,1,0,1,0
1843,0.1356,1,0.05,0.01,1,0.0,0,0.35,0.8,0.131,0.1,0.19,0.0782,0.0951,0.3451,0.17,1,1,1,3
1844,0.0504,1,0.1,0.0,0,0.08,0,0.14,0.5,0.189,0.7,0.09,0.0881,0.1129,0.1607,0.1,1,1,1,0
1845,0.1546,1,0.05,0.165,1,0.03,1,0.06,0.2,0.101,0.1,0.04,0.0091,0.1317,0.3521,0.09,1,0,0,3
1846,0.0689,0,0.29,0.0,1,0.03,1,0.07,0.8,0.147,0.2,0.06,0.0487,0.0722,0.1241,0.16,1,0,0,0
1847,0.1685,0,0.06,0.018,0,0.14,0,0.16,0.6,0.137,0.7,0.15,0.012,0.1429,0.0881,0.17,0,1,1,0
1848,0.1792,1,0.1,0.252,0,0.03,1,0.62,0.3,0.17,0.7,0.08,0.1626,0.1913,0.2563,0.15,1,0,1,3
1849,0.1786,0,0.12,0.154,0,0.11,0,0.61,0.1,0.123,0.3,0.14,0.0074,0.0865,0.3033,0.17,0,1,0,3
1850,0.1944,0,0.06,0.247,1,0.09,1,0.59,0.2,0.132,0.7,0.1,0.0634,0.1079,0.0769,0.03,1,0,1,0
1851,0.1077,1,0.25,0.187,0,0.13,1,0.49,0.6,0.131,0.4,0.14,0.0334,0.1079,0.3454,0.02,1,0,1,3
1852,0.0648,1,0.18,0.03,0,0.01,1,0.6,0.1,0.195,0.4,0.04,0.0931,0.1811,0.0819,0.04,1,0,0,0
1853,0.1702,1,0.05,0.108,1,0.08,0,0.02,0.6,0.185,0.6,0.19,0.0921,0.1351,0.0435,0.03,0,1,1,0
1854,0.1571,0,0.29,0.09,0,0.01,0,0.3,0.9,0.15,0.7,0.03,0.0805,0.0956,0.0586,0.04,0,1,1,0
1855,0.0856,1,0.11000000000000001,0.0,1,0.14,1,0.19,0.7,0.125,0.6,0.19,0.1057,0.1931,0.065,0.1,1,0,1,0
1856,0.1786,0,0.26,0.0,0,0.06,0,0.14,1.0,0.115,0.4,0.15,0.0616,0.0912,0.3038,0.14,1,0,0,3
1857,0.0914,1,0.06999999999999999,0.112,0,0.01,1,0.6,0.9,0.198,0.5,0.04,0.074,0.084,0.3736,0.05,1,0,0,3
1858,0.1615,1,0.27999999999999997,0.024,0,0.03,0,0.09,0.9,0.117,0.1,0.13,0.0542,0.0678,0.2948,0.03,1,1,0,2
1859,0.0649,1,0.13999999999999999,0.018,0,0.04,1,0.19,0.8,0.19,0.7,0.12,0.0344,0.1551,0.0739,0.02,1,1,0,0
1860,0.1646,0,0.25,0.048,0,0.03,1,0.25,0.6,0.2,0.2,0.05,0.0211,0.1608,0.0686,0.11,1,1,0,0
1861,0.1189,1,0.19,0.13,0,0.05,0,0.07,0.5,0.164,0.2,0.2,0.0079,0.0615,0.0841,0.11,0,1,0,0
1862,0.1043,0,0.27,0.015,0,0.03,0,0.29,0.2,0.083,0.8,0.17,0.0887,0.0893,0.1183,0.08,1,0,0,0
1863,0.192,0,0.06,0.0,1,0.03,1,0.19,0.5,0.131,0.3,0.08,0.067,0.1152,0.3943,0.04,1,1,0,3
1864,0.122,1,0.27999999999999997,0.024,0,0.01,0,0.54,0.7,0.109,0.7,0.2,0.0383,0.1249,0.1037,0.15,1,0,0,0
1865,0.1748,1,0.05,0.0,1,0.11,1,0.53,0.5,0.114,0.4,0.2,0.0718,0.1109,0.2633,0.09,1,0,0,2
1866,0.0907,1,0.26,0.078,1,0.07,0,0.44,0.2,0.16,0.3,0.12,0.0144,0.0896,0.3911,0.08,0,0,0,3
1867,0.1193,1,0.22999999999999998,0.035,0,0.07,0,0.2,1.0,0.158,0.7,0.13,0.1442,0.1904,0.1958,0.02,1,0,0,2
1868,0.1766,1,0.05,0.035,1,0.01,1,0.22,0.8,0.122,0.8,0.04,0.0291,0.1318,0.3297,0.16,1,0,0,3
1869,0.1278,1,0.1,0.012,0,0.07,1,0.24,0.8,0.17,0.3,0.16,0.1352,0.1775,0.3141,0.11,1,1,1,3
1870,0.1234,0,0.16999999999999998,0.108,1,0.08,0,0.17,0.9,0.174,0.6,0.15,0.0209,0.0725,0.3351,0.19,0,0,1,2
1871,0.1961,1,0.15,0.098,0,0.1,0,0.55,0.5,0.1,0.7,0.2,0.0861,0.1888,0.2355,0.06,1,1,1,3
1872,0.1745,0,0.29,0.0,0,0.0,1,0.03,0.9,0.105,0.3,0.0,0.0426,0.1629,0.1308,0.02,1,1,0,1
1873,0.1442,0,0.06,0.112,1,0.01,0,0.27,0.4,0.127,0.5,0.08,0.0266,0.0642,0.0991,0.07,1,0,0,0
1874,0.1083,1,0.29,0.048,1,0.01,1,0.39,1.0,0.173,0.8,0.02,0.0523,0.0542,0.3248,0.06,1,0,1,2
1875,0.0868,1,0.09,0.0,0,0.05,0,0.05,0.4,0.137,0.4,0.07,0.004,0.1311,0.1519,0.02,0,0,1,0
1876,0.0864,0,0.16,0.162,1,0.0,1,0.53,0.3,0.088,0.6,0.01,0.0262,0.1436,0.0493,0.1,1,1,0,0
1877,0.1142,1,0.12,0.0,0,0.0,0,0.02,0.6,0.114,0.6,0.0,0.0623,0.0769,0.1747,0.14,0,1,0,1
1878,0.0608,1,0.05,0.128,1,0.0,0,0.64,0.9,0.094,0.4,0.0,0.0004,0.1351,0.2517,0.07,1,1,1,1
1879,0.0983,0,0.18,0.136,0,0.0,1,0.53,0.9,0.187,0.1,0.04,0.1001,0.1176,0.1389,0.08,1,1,1,1
